date,reading_time,bin_id,zone,fill_pct,volume_actual_m3,volume_nominal_m3,weight_estimated_kg,sensor_status,temperature_c,humidity_pct,day_of_week,is_holiday,lat,lng
2024-02-25,07:00:00,BIN-176,El Aouina,11.9,0.0285,0.24,8.6,OK,10.6,54.8,Sunday,False,36.843112,10.208491
2024-02-25,07:00:00,BIN-177,El Aouina,17.9,0.043,0.24,12.9,OK,30.1,58.6,Sunday,False,36.829995,10.223792
2024-02-25,07:00:00,BIN-178,El Aouina,26.7,0.064,0.24,19.2,OK,8.2,42.6,Sunday,False,36.826691,10.209565
2024-02-25,07:00:00,BIN-179,El Aouina,15.2,0.1005,0.66,30.2,OK,31.6,42.6,Sunday,False,36.843037,10.215094
2024-02-25,07:00:00,BIN-180,El Aouina,18.3,0.044,0.24,13.2,OK,20.1,57.0,Sunday,False,36.845395,10.217788
2024-02-26,07:00:00,BIN-001,Ariana Centre,32.5,0.078,0.24,23.4,OK,22.3,60.8,Monday,False,36.860632,10.157948
2024-02-26,07:00:00,BIN-002,Ariana Centre,39.3,0.432,1.1,129.6,OK,10.9,78.3,Monday,False,36.861056,10.146156
2024-02-26,07:00:00,BIN-003,Ariana Centre,32.2,0.0772,0.24,23.2,OK,11.9,68.4,Monday,False,36.859942,10.161374
2024-02-26,07:00:00,BIN-004,Ariana Centre,31.6,0.2084,0.66,62.5,OK,31.4,35.7,Monday,False,36.867942,10.16125
2024-02-26,07:00:00,BIN-005,Ariana Centre,33.5,0.2211,0.66,66.3,OK,14.2,61.9,Monday,False,36.863916,10.172743
2024-02-26,07:00:00,BIN-006,Ariana Centre,40.2,0.0964,0.24,28.9,OK,15.5,81.3,Monday,False,36.859477,10.150666
2024-02-26,07:00:00,BIN-007,Ariana Centre,35.6,0.0854,0.24,25.6,OK,9.9,32.8,Monday,False,36.86867,10.166236
2024-02-26,07:00:00,BIN-008,Ariana Centre,33.6,0.0808,0.24,24.2,OK,10.2,69.9,Monday,False,36.861743,10.163506
2024-02-26,07:00:00,BIN-009,Ariana Centre,34.5,0.2274,0.66,68.2,OK,8.4,58.1,Monday,False,36.868438,10.164345
2024-02-26,07:00:00,BIN-010,Ariana Centre,31.9,0.2104,0.66,63.1,OK,22.2,52.8,Monday,False,36.863264,10.164165
2024-02-26,07:00:00,BIN-011,Ariana Centre,31.4,0.3456,1.1,103.7,OK,23.3,30.2,Monday,False,36.874444,10.158552
2024-02-26,07:00:00,BIN-012,Ariana Centre,40.4,0.0971,0.24,29.1,OK,10.6,56.4,Monday,False,36.850183,10.164451
2024-02-26,07:00:00,BIN-013,Ariana Centre,35.9,0.2369,0.66,71.1,OK,28.1,54.4,Monday,False,36.856557,10.147593
2024-02-26,07:00:00,BIN-014,Ariana Centre,39.7,0.0953,0.24,28.6,OK,24.2,79.8,Monday,False,36.855468,10.150742
2024-02-26,07:00:00,BIN-015,Ariana Centre,28.0,0.185,0.66,55.5,OK,37.9,72.7,Monday,False,36.860375,10.17612
2024-02-26,07:00:00,BIN-016,Ariana Centre,34.0,0.0816,0.24,24.5,OK,31.8,73.3,Monday,False,36.85667,10.173221
2024-02-26,07:00:00,BIN-017,Ariana Centre,28.2,0.3104,1.1,93.1,OK,16.2,61.5,Monday,False,36.859172,10.162528
2024-02-26,07:00:00,BIN-018,Ariana Centre,39.1,0.0938,0.24,28.1,OK,32.8,53.2,Monday,False,36.857675,10.17256
2024-02-26,07:00:00,BIN-019,Ariana Centre,38.7,0.2556,0.66,76.7,OK,36.4,72.7,Monday,False,36.865148,10.164935
2024-02-26,07:00:00,BIN-020,Ariana Centre,22.7,0.15,0.66,45.0,OK,17.0,58.1,Monday,False,36.861834,10.148947
2024-02-26,07:00:00,BIN-021,Ariana Centre,30.7,0.0736,0.24,22.1,OK,18.2,74.0,Monday,False,36.867025,10.159894
2024-02-26,07:00:00,BIN-022,Ariana Centre,38.5,0.0924,0.24,27.7,OK,30.6,42.7,Monday,False,36.865396,10.154941
2024-02-26,07:00:00,BIN-023,Ariana Centre,38.3,0.2529,0.66,75.9,OK,22.9,31.6,Monday,False,36.855109,10.154035
2024-02-26,07:00:00,BIN-024,Ariana Centre,30.8,0.3389,1.1,101.7,OK,22.7,84.7,Monday,False,36.861911,10.172562
2024-02-26,07:00:00,BIN-025,Ariana Centre,21.4,0.141,0.66,42.3,OK,33.5,60.9,Monday,False,36.871558,10.170473
2024-02-26,07:00:00,BIN-026,Ariana Centre,37.2,0.0893,0.24,26.8,OK,21.1,84.6,Monday,False,36.85807,10.16772
2024-02-26,07:00:00,BIN-027,Ariana Centre,33.6,0.2216,0.66,66.5,OK,37.6,41.1,Monday,False,36.86693,10.153904
2024-02-26,07:00:00,BIN-028,Ariana Centre,39.0,0.0937,0.24,28.1,OK,21.4,57.7,Monday,False,36.872756,10.151777
2024-02-26,07:00:00,BIN-029,Ariana Centre,37.4,0.2471,0.66,74.1,OK,21.5,65.6,Monday,False,36.857908,10.155824
2024-02-26,07:00:00,BIN-030,Ariana Centre,37.8,0.0907,0.24,27.2,OK,22.4,42.2,Monday,False,36.871117,10.153595
2024-02-26,07:00:00,BIN-031,Ariana Centre,39.9,0.0957,0.24,28.7,OK,21.8,52.4,Monday,False,36.870916,10.149366
2024-02-26,07:00:00,BIN-032,Ariana Centre,39.0,0.0935,0.24,28.1,OK,13.6,78.2,Monday,False,36.871473,10.1486
2024-02-26,07:00:00,BIN-033,Ariana Centre,35.5,0.0852,0.24,25.6,OK,29.2,52.4,Monday,False,36.871769,10.1583
2024-02-26,07:00:00,BIN-034,Ariana Centre,31.0,0.2049,0.66,61.5,OK,20.8,72.5,Monday,False,36.867188,10.15775
2024-02-26,07:00:00,BIN-035,Ariana Centre,34.2,0.2259,0.66,67.8,OK,25.8,43.8,Monday,False,36.874699,10.156385
2024-02-26,07:00:00,BIN-036,Ariana Centre,29.2,0.1928,0.66,57.8,OK,20.1,69.0,Monday,False,36.860031,10.149619
2024-02-26,07:00:00,BIN-037,Ariana Centre,22.6,0.0541,0.24,16.2,OK,33.0,50.4,Monday,False,36.869333,10.153307
2024-02-26,07:00:00,BIN-038,Ariana Centre,33.4,0.2206,0.66,66.2,OK,23.2,49.4,Monday,False,36.87197,10.161657
2024-02-26,07:00:00,BIN-039,Ariana Centre,39.3,0.0942,0.24,28.3,OK,29.4,78.9,Monday,False,36.861142,10.156045
2024-02-26,07:00:00,BIN-040,Ariana Centre,37.6,0.2482,0.66,74.5,OK,26.3,83.0,Monday,False,36.86795,10.163549
2024-02-26,07:00:00,BIN-041,Ettadhamen,27.1,0.1792,0.66,53.8,OK,24.1,67.5,Monday,False,36.848808,10.142066
2024-02-26,07:00:00,BIN-042,Ettadhamen,31.1,0.0745,0.24,22.3,OK,13.8,46.0,Monday,False,36.842621,10.115184
2024-02-26,07:00:00,BIN-043,Ettadhamen,26.0,0.0625,0.24,18.8,OK,13.0,71.7,Monday,False,36.832017,10.134613
2024-02-26,07:00:00,BIN-044,Ettadhamen,33.4,0.0801,0.24,24.0,OK,16.5,44.8,Monday,False,36.833791,10.115154
2024-02-26,07:00:00,BIN-045,Ettadhamen,31.7,0.0761,0.24,22.8,OK,33.0,51.4,Monday,False,36.833325,10.143271
2024-02-26,07:00:00,BIN-046,Ettadhamen,38.2,0.0917,0.24,27.5,OK,37.6,74.7,Monday,False,36.831676,10.13348
2024-02-26,07:00:00,BIN-047,Ettadhamen,35.0,0.2307,0.66,69.2,OK,36.8,60.5,Monday,False,36.82825,10.135481
2024-02-26,07:00:00,BIN-048,Ettadhamen,30.6,0.3361,1.1,100.8,OK,30.8,69.8,Monday,False,36.852356,10.12993
2024-02-26,07:00:00,BIN-049,Ettadhamen,42.7,0.1024,0.24,30.7,OK,20.3,72.0,Monday,False,36.844727,10.140177
2024-02-26,07:00:00,BIN-050,Ettadhamen,41.6,0.0998,0.24,29.9,FAULT,33.0,57.9,Monday,False,36.840321,10.130674
2024-02-26,07:00:00,BIN-051,Ettadhamen,40.0,0.4402,1.1,132.1,OK,17.1,57.0,Monday,False,36.828295,10.137684
2024-02-26,07:00:00,BIN-052,Ettadhamen,29.1,0.0699,0.24,21.0,OK,26.3,75.2,Monday,False,36.838952,10.123487
2024-02-26,07:00:00,BIN-053,Ettadhamen,32.7,0.0786,0.24,23.6,OK,19.3,47.5,Monday,False,36.839701,10.125848
2024-02-26,07:00:00,BIN-054,Ettadhamen,23.9,0.1575,0.66,47.2,OK,31.3,35.6,Monday,False,36.82718,10.132353
2024-02-26,07:00:00,BIN-055,Ettadhamen,31.9,0.2107,0.66,63.2,OK,37.4,77.7,Monday,False,36.845103,10.133511
2024-02-26,07:00:00,BIN-056,Ettadhamen,33.4,0.2205,0.66,66.2,OK,14.2,73.5,Monday,False,36.829212,10.139314
2024-02-26,07:00:00,BIN-057,Ettadhamen,37.1,0.2448,0.66,73.4,OK,26.7,31.8,Monday,False,36.843749,10.131195
2024-02-26,07:00:00,BIN-058,Ettadhamen,29.4,0.1938,0.66,58.1,OK,25.6,40.0,Monday,False,36.837205,10.137884
2024-02-26,07:00:00,BIN-059,Ettadhamen,37.3,0.246,0.66,73.8,OK,36.2,50.5,Monday,False,36.839521,10.136079
2024-02-26,07:00:00,BIN-060,Ettadhamen,30.5,0.0732,0.24,22.0,OK,17.0,50.8,Monday,False,36.851793,10.122954
2024-02-26,07:00:00,BIN-061,Ettadhamen,30.3,0.0727,0.24,21.8,OK,37.2,67.7,Monday,False,36.843657,10.129888
2024-02-26,07:00:00,BIN-062,Ettadhamen,34.8,0.3825,1.1,114.8,OK,30.6,73.1,Monday,False,36.851584,10.123547
2024-02-26,07:00:00,BIN-063,Ettadhamen,42.3,0.2792,0.66,83.8,OK,18.1,47.3,Monday,False,36.846758,10.1429
2024-02-26,07:00:00,BIN-064,Ettadhamen,29.9,0.1973,0.66,59.2,OK,30.9,76.1,Monday,False,36.829138,10.127505
2024-02-26,07:00:00,BIN-065,Ettadhamen,26.7,0.0641,0.24,19.2,OK,8.2,31.6,Monday,False,36.844592,10.127684
2024-02-26,07:00:00,BIN-066,Ettadhamen,31.8,0.21,0.66,63.0,OK,11.5,78.3,Monday,False,36.833338,10.127108
2024-02-26,07:00:00,BIN-067,Ettadhamen,40.1,0.0962,0.24,28.9,OK,27.8,40.7,Monday,False,36.843093,10.14288
2024-02-26,07:00:00,BIN-068,Ettadhamen,30.3,0.0727,0.24,21.8,OK,8.6,68.1,Monday,False,36.850296,10.121297
2024-02-26,07:00:00,BIN-069,Ettadhamen,44.0,0.1056,0.24,31.7,OK,19.3,55.5,Monday,False,36.847507,10.132667
2024-02-26,07:00:00,BIN-070,Ettadhamen,37.9,0.0909,0.24,27.3,OK,16.8,42.7,Monday,False,36.839447,10.117477
2024-02-26,07:00:00,BIN-071,Ettadhamen,38.4,0.4225,1.1,126.8,OK,19.6,64.1,Monday,False,36.851306,10.137225
2024-02-26,07:00:00,BIN-072,Ettadhamen,28.4,0.0681,0.24,20.4,OK,33.4,49.9,Monday,False,36.845228,10.118891
2024-02-26,07:00:00,BIN-073,Ettadhamen,39.1,0.2579,0.66,77.4,FAULT,24.7,44.8,Monday,False,36.835414,10.144949
2024-02-26,07:00:00,BIN-074,Ettadhamen,26.7,0.064,0.24,19.2,OK,19.2,43.0,Monday,False,36.841676,10.138171
2024-02-26,07:00:00,BIN-075,Ettadhamen,35.6,0.3912,1.1,117.4,OK,26.9,63.4,Monday,False,36.851541,10.127608
2024-02-26,07:00:00,BIN-076,La Marsa,16.3,0.179,1.1,53.7,OK,20.0,69.9,Monday,False,36.890032,10.320734
2024-02-26,07:00:00,BIN-077,La Marsa,23.5,0.2581,1.1,77.4,OK,36.1,74.7,Monday,False,36.877343,10.313298
2024-02-26,07:00:00,BIN-078,La Marsa,19.9,0.1312,0.66,39.4,OK,17.6,60.6,Monday,False,36.8806,10.314902
2024-02-26,07:00:00,BIN-079,La Marsa,25.5,0.0611,0.24,18.3,OK,8.6,53.0,Monday,False,36.886695,10.311736
2024-02-26,07:00:00,BIN-080,La Marsa,24.1,0.0578,0.24,17.3,OK,21.3,48.4,Monday,False,36.873904,10.337169
2024-02-26,07:00:00,BIN-081,La Marsa,22.2,0.2445,1.1,73.3,OK,11.6,61.0,Monday,False,36.880708,10.332068
2024-02-26,07:00:00,BIN-082,La Marsa,18.2,0.1201,0.66,36.0,OK,9.7,39.1,Monday,False,36.872275,10.332703
2024-02-26,07:00:00,BIN-083,La Marsa,24.2,0.2664,1.1,79.9,OK,14.2,31.2,Monday,False,36.882259,10.320862
2024-02-26,07:00:00,BIN-084,La Marsa,27.1,0.065,0.24,19.5,OK,14.5,81.7,Monday,False,36.884771,10.32097
2024-02-26,07:00:00,BIN-085,La Marsa,23.7,0.1566,0.66,47.0,OK,13.9,84.6,Monday,False,36.876983,10.313624
2024-02-26,07:00:00,BIN-086,La Marsa,17.0,0.0409,0.24,12.3,OK,21.2,63.6,Monday,False,36.870295,10.331471
2024-02-26,07:00:00,BIN-087,La Marsa,23.1,0.1522,0.66,45.7,OK,13.6,52.1,Monday,False,36.891,10.323173
2024-02-26,07:00:00,BIN-088,La Marsa,23.8,0.0572,0.24,17.2,OK,24.7,37.2,Monday,False,36.877512,10.315526
2024-02-26,07:00:00,BIN-089,La Marsa,26.7,0.0642,0.24,19.3,OK,14.3,53.1,Monday,False,36.870128,10.313384
2024-02-26,07:00:00,BIN-090,La Marsa,28.5,0.0683,0.24,20.5,OK,13.9,68.4,Monday,False,36.874857,10.333056
2024-02-26,07:00:00,BIN-091,La Marsa,18.3,0.2015,1.1,60.5,OK,36.9,32.9,Monday,False,36.884106,10.330856
2024-02-26,07:00:00,BIN-092,La Marsa,25.0,0.06,0.24,18.0,OK,21.7,82.5,Monday,False,36.886686,10.3154
2024-02-26,07:00:00,BIN-093,La Marsa,27.6,0.1821,0.66,54.6,OK,32.1,66.1,Monday,False,36.875943,10.330306
2024-02-26,07:00:00,BIN-094,La Marsa,18.1,0.1197,0.66,35.9,OK,29.6,37.3,Monday,False,36.874061,10.333091
2024-02-26,07:00:00,BIN-095,La Marsa,26.8,0.1772,0.66,53.2,OK,14.5,34.4,Monday,False,36.881593,10.30707
2024-02-26,07:00:00,BIN-096,La Marsa,22.6,0.1492,0.66,44.8,OK,31.4,62.0,Monday,False,36.87568,10.336456
2024-02-26,07:00:00,BIN-097,La Marsa,27.6,0.0663,0.24,19.9,OK,33.1,46.8,Monday,False,36.875013,10.315917
2024-02-26,07:00:00,BIN-098,La Marsa,17.2,0.1137,0.66,34.1,OK,12.9,68.8,Monday,False,36.878302,10.334639
2024-02-26,07:00:00,BIN-099,La Marsa,32.4,0.0778,0.24,23.3,OK,16.9,60.8,Monday,False,36.868789,10.329865
2024-02-26,07:00:00,BIN-100,La Marsa,23.3,0.154,0.66,46.2,OK,33.2,54.6,Monday,False,36.871329,10.323295
2024-02-26,07:00:00,BIN-101,El Menzah,18.1,0.1194,0.66,35.8,OK,15.1,51.4,Monday,False,36.851123,10.192226
2024-02-26,07:00:00,BIN-102,El Menzah,27.0,0.2974,1.1,89.2,OK,23.6,76.3,Monday,False,36.84016,10.202785
2024-02-26,07:00:00,BIN-103,El Menzah,21.6,0.1423,0.66,42.7,OK,26.1,30.4,Monday,False,36.856163,10.208555
2024-02-26,07:00:00,BIN-104,El Menzah,28.0,0.0673,0.24,20.2,OK,15.0,80.2,Monday,False,36.845181,10.213383
2024-02-26,07:00:00,BIN-105,El Menzah,25.9,0.0621,0.24,18.6,OK,24.2,43.2,Monday,False,36.838471,10.207144
2024-02-26,07:00:00,BIN-106,El Menzah,27.5,0.1813,0.66,54.4,OK,35.0,45.7,Monday,False,36.855844,10.191339
2024-02-26,07:00:00,BIN-107,El Menzah,26.0,0.1714,0.66,51.4,OK,16.7,55.7,Monday,False,36.850968,10.187867
2024-02-26,07:00:00,BIN-108,El Menzah,21.8,0.0523,0.24,15.7,OK,12.1,46.5,Monday,False,36.856384,10.204223
2024-02-26,07:00:00,BIN-109,El Menzah,17.6,0.0423,0.24,12.7,OK,24.8,33.5,Monday,False,36.85459,10.20318
2024-02-26,07:00:00,BIN-110,El Menzah,28.0,0.0673,0.24,20.2,OK,32.8,39.0,Monday,False,36.851955,10.210599
2024-02-26,07:00:00,BIN-111,El Menzah,14.3,0.0342,0.24,10.3,OK,21.7,83.9,Monday,False,36.861401,10.205877
2024-02-26,07:00:00,BIN-112,El Menzah,21.2,0.2332,1.1,70.0,OK,11.7,43.9,Monday,False,36.851781,10.199215
2024-02-26,07:00:00,BIN-113,El Menzah,21.4,0.0513,0.24,15.4,OK,24.4,84.0,Monday,False,36.837016,10.202363
2024-02-26,07:00:00,BIN-114,El Menzah,24.2,0.1599,0.66,48.0,OK,17.4,58.8,Monday,False,36.83875,10.196557
2024-02-26,07:00:00,BIN-115,El Menzah,25.2,0.0604,0.24,18.1,OK,28.3,31.0,Monday,False,36.851704,10.210944
2024-02-26,07:00:00,BIN-116,El Menzah,18.8,0.0452,0.24,13.6,OK,22.8,55.2,Monday,False,36.8463,10.190309
2024-02-26,07:00:00,BIN-117,El Menzah,24.3,0.2677,1.1,80.3,OK,8.9,40.5,Monday,False,36.859804,10.198509
2024-02-26,07:00:00,BIN-118,El Menzah,25.8,0.0618,0.24,18.5,OK,33.1,63.0,Monday,False,36.847965,10.19582
2024-02-26,07:00:00,BIN-119,El Menzah,29.9,0.0717,0.24,21.5,OK,37.1,54.9,Monday,False,36.857909,10.203231
2024-02-26,07:00:00,BIN-120,El Menzah,29.3,0.1937,0.66,58.1,OK,37.8,68.0,Monday,False,36.850587,10.189628
2024-02-26,07:00:00,BIN-121,El Menzah,22.0,0.1455,0.66,43.6,OK,19.8,43.5,Monday,False,36.854713,10.190028
2024-02-26,07:00:00,BIN-122,El Menzah,27.3,0.3003,1.1,90.1,OK,22.5,58.5,Monday,False,36.850571,10.204366
2024-02-26,07:00:00,BIN-123,El Menzah,16.5,0.0395,0.24,11.8,OK,21.2,72.1,Monday,False,36.855734,10.197652
2024-02-26,07:00:00,BIN-124,El Menzah,19.9,0.131,0.66,39.3,OK,35.1,73.8,Monday,False,36.857758,10.209845
2024-02-26,07:00:00,BIN-125,El Menzah,28.7,0.0689,0.24,20.7,OK,31.7,36.6,Monday,False,36.846305,10.18595
2024-02-26,07:00:00,BIN-126,Raoued,13.4,0.0322,0.24,9.7,OK,30.3,52.6,Monday,False,36.887646,10.095392
2024-02-26,07:00:00,BIN-127,Raoued,8.5,0.0559,0.66,16.8,OK,23.5,46.7,Monday,False,36.878535,10.102273
2024-02-26,07:00:00,BIN-128,Raoued,14.7,0.0968,0.66,29.0,OK,19.0,75.4,Monday,False,36.895616,10.107295
2024-02-26,07:00:00,BIN-129,Raoued,17.2,0.1892,1.1,56.8,OK,31.3,42.4,Monday,False,36.899525,10.118872
2024-02-26,07:00:00,BIN-130,Raoued,11.9,0.0286,0.24,8.6,OK,32.1,74.9,Monday,False,36.892911,10.097822
2024-02-26,07:00:00,BIN-131,Raoued,15.7,0.1039,0.66,31.2,OK,16.6,37.3,Monday,False,36.888127,10.106231
2024-02-26,07:00:00,BIN-132,Raoued,12.1,0.1328,1.1,39.8,OK,9.5,59.7,Monday,False,36.891927,10.105068
2024-02-26,07:00:00,BIN-133,Raoued,21.4,0.1412,0.66,42.4,OK,13.3,59.2,Monday,False,36.887637,10.099249
2024-02-26,07:00:00,BIN-134,Raoued,14.4,0.0948,0.66,28.4,OK,23.2,59.3,Monday,False,36.880329,10.099215
2024-02-26,07:00:00,BIN-135,Raoued,14.7,0.0353,0.24,10.6,OK,25.7,75.3,Monday,False,36.894765,10.098439
2024-02-26,07:00:00,BIN-136,Raoued,13.8,0.0912,0.66,27.4,OK,17.6,45.9,Monday,False,36.88836,10.121158
2024-02-26,07:00:00,BIN-137,Raoued,6.9,0.0165,0.24,5.0,OK,26.6,62.9,Monday,False,36.886146,10.101467
2024-02-26,07:00:00,BIN-138,Raoued,13.5,0.0323,0.24,9.7,OK,13.1,42.0,Monday,False,36.881975,10.110787
2024-02-26,07:00:00,BIN-139,Raoued,8.7,0.0208,0.24,6.2,OK,12.0,46.5,Monday,False,36.887855,10.101534
2024-02-26,07:00:00,BIN-140,Raoued,13.3,0.0875,0.66,26.2,OK,11.7,47.2,Monday,False,36.890468,10.120756
2024-02-26,07:00:00,BIN-141,Raoued,19.5,0.0468,0.24,14.0,OK,16.0,74.1,Monday,False,36.878727,10.112133
2024-02-26,07:00:00,BIN-142,Raoued,11.1,0.0267,0.24,8.0,OK,37.3,35.1,Monday,False,36.887642,10.120332
2024-02-26,07:00:00,BIN-143,Raoued,14.2,0.0341,0.24,10.2,OK,32.4,70.1,Monday,False,36.883163,10.119216
2024-02-26,07:00:00,BIN-144,Raoued,7.7,0.0185,0.24,5.5,OK,13.9,43.3,Monday,False,36.884493,10.122379
2024-02-26,07:00:00,BIN-145,Raoued,15.4,0.0369,0.24,11.1,OK,36.2,63.9,Monday,False,36.894306,10.115098
2024-02-26,07:00:00,BIN-146,Sidi Thabet,17.1,0.041,0.24,12.3,FAULT,24.5,44.1,Monday,False,36.922491,10.057219
2024-02-26,07:00:00,BIN-147,Sidi Thabet,11.9,0.0285,0.24,8.6,OK,19.3,52.8,Monday,False,36.929683,10.048207
2024-02-26,07:00:00,BIN-148,Sidi Thabet,20.7,0.0498,0.24,14.9,OK,13.3,61.6,Monday,False,36.917674,10.059729
2024-02-26,07:00:00,BIN-149,Sidi Thabet,11.8,0.0282,0.24,8.5,OK,18.9,70.2,Monday,False,36.922018,10.052575
2024-02-26,07:00:00,BIN-150,Sidi Thabet,9.7,0.0643,0.66,19.3,FAULT,10.3,46.9,Monday,False,36.930134,10.045355
2024-02-26,07:00:00,BIN-151,Sidi Thabet,8.8,0.021,0.24,6.3,OK,37.7,78.8,Monday,False,36.911726,10.044803
2024-02-26,07:00:00,BIN-152,Sidi Thabet,17.5,0.042,0.24,12.6,OK,19.1,37.7,Monday,False,36.919805,10.065689
2024-02-26,07:00:00,BIN-153,Sidi Thabet,8.5,0.0558,0.66,16.7,OK,19.1,79.1,Monday,False,36.909749,10.050666
2024-02-26,07:00:00,BIN-154,Sidi Thabet,13.8,0.033,0.24,9.9,OK,9.9,75.0,Monday,False,36.924934,10.034733
2024-02-26,07:00:00,BIN-155,Sidi Thabet,15.7,0.1034,0.66,31.0,OK,30.8,45.4,Monday,False,36.911856,10.046109
2024-02-26,07:00:00,BIN-156,Sidi Thabet,16.6,0.1831,1.1,54.9,OK,13.2,44.3,Monday,False,36.92134,10.039711
2024-02-26,07:00:00,BIN-157,Sidi Thabet,10.5,0.0695,0.66,20.9,OK,26.1,75.2,Monday,False,36.927453,10.049415
2024-02-26,07:00:00,BIN-158,Sidi Thabet,15.6,0.103,0.66,30.9,OK,37.6,79.4,Monday,False,36.929581,10.058619
2024-02-26,07:00:00,BIN-159,Sidi Thabet,16.0,0.1057,0.66,31.7,OK,14.3,48.4,Monday,False,36.925776,10.054042
2024-02-26,07:00:00,BIN-160,Sidi Thabet,7.5,0.0181,0.24,5.4,OK,27.2,75.4,Monday,False,36.910583,10.05763
2024-02-26,07:00:00,BIN-161,Kalaat Landlous,10.2,0.1126,1.1,33.8,OK,32.6,36.9,Monday,False,36.948296,10.028735
2024-02-26,07:00:00,BIN-162,Kalaat Landlous,18.4,0.1214,0.66,36.4,OK,20.7,71.1,Monday,False,36.950723,10.02865
2024-02-26,07:00:00,BIN-163,Kalaat Landlous,13.7,0.0329,0.24,9.9,OK,23.3,76.0,Monday,False,36.951997,10.012906
2024-02-26,07:00:00,BIN-164,Kalaat Landlous,11.3,0.0271,0.24,8.1,OK,23.2,83.3,Monday,False,36.95413,10.027018
2024-02-26,07:00:00,BIN-165,Kalaat Landlous,15.1,0.0996,0.66,29.9,OK,10.2,70.6,Monday,False,36.952759,10.007421
2024-02-26,07:00:00,BIN-166,Kalaat Landlous,17.2,0.1137,0.66,34.1,OK,28.2,64.0,Monday,False,36.957962,10.029882
2024-02-26,07:00:00,BIN-167,Kalaat Landlous,11.0,0.0727,0.66,21.8,OK,8.6,68.4,Monday,False,36.94134,10.017219
2024-02-26,07:00:00,BIN-168,Kalaat Landlous,15.1,0.0363,0.24,10.9,OK,28.1,32.8,Monday,False,36.947032,10.027602
2024-02-26,07:00:00,BIN-169,Kalaat Landlous,14.6,0.0965,0.66,28.9,OK,31.1,53.0,Monday,False,36.948338,10.018732
2024-02-26,07:00:00,BIN-170,Kalaat Landlous,10.9,0.0261,0.24,7.8,OK,20.0,31.3,Monday,False,36.961378,10.023678
2024-02-26,07:00:00,BIN-171,El Aouina,23.2,0.1534,0.66,46.0,OK,10.9,82.1,Monday,False,36.839975,10.21638
2024-02-26,07:00:00,BIN-172,El Aouina,26.1,0.0627,0.24,18.8,OK,21.6,65.2,Monday,False,36.84409,10.217764
2024-02-26,07:00:00,BIN-173,El Aouina,19.5,0.0468,0.24,14.0,OK,8.0,36.5,Monday,False,36.83929,10.224137
2024-02-26,07:00:00,BIN-174,El Aouina,31.6,0.2087,0.66,62.6,OK,14.8,72.0,Monday,False,36.830536,10.210887
2024-02-26,07:00:00,BIN-175,El Aouina,18.4,0.0442,0.24,13.3,OK,33.0,37.0,Monday,False,36.840776,10.224458
2024-02-26,07:00:00,BIN-176,El Aouina,23.0,0.0552,0.24,16.6,OK,28.2,33.4,Monday,False,36.843112,10.208491
2024-02-26,07:00:00,BIN-177,El Aouina,27.9,0.0668,0.24,20.0,OK,29.9,41.6,Monday,False,36.829995,10.223792
2024-02-26,07:00:00,BIN-178,El Aouina,21.6,0.0518,0.24,15.5,OK,9.4,56.0,Monday,False,36.826691,10.209565
2024-02-26,07:00:00,BIN-179,El Aouina,26.0,0.1713,0.66,51.4,FAULT,33.6,67.6,Monday,False,36.843037,10.215094
2024-02-26,07:00:00,BIN-180,El Aouina,16.3,0.0392,0.24,11.8,OK,15.2,44.9,Monday,False,36.845395,10.217788
2024-02-27,07:00:00,BIN-001,Ariana Centre,28.4,0.0681,0.24,20.4,OK,36.4,71.0,Tuesday,False,36.860632,10.157948
2024-02-27,07:00:00,BIN-002,Ariana Centre,29.9,0.3286,1.1,98.6,OK,8.8,48.2,Tuesday,False,36.861056,10.146156
2024-02-27,07:00:00,BIN-003,Ariana Centre,32.3,0.0775,0.24,23.2,OK,29.2,81.7,Tuesday,False,36.859942,10.161374
2024-02-27,07:00:00,BIN-004,Ariana Centre,45.2,0.2982,0.66,89.5,OK,12.4,57.8,Tuesday,False,36.867942,10.16125
2024-02-27,07:00:00,BIN-005,Ariana Centre,27.4,0.1805,0.66,54.1,OK,31.9,70.3,Tuesday,False,36.863916,10.172743
2024-02-27,07:00:00,BIN-006,Ariana Centre,30.0,0.072,0.24,21.6,OK,33.0,74.6,Tuesday,False,36.859477,10.150666
2024-02-27,07:00:00,BIN-007,Ariana Centre,28.4,0.0681,0.24,20.4,OK,31.2,41.4,Tuesday,False,36.86867,10.166236
2024-02-27,07:00:00,BIN-008,Ariana Centre,25.2,0.0604,0.24,18.1,OK,10.4,59.7,Tuesday,False,36.861743,10.163506
2024-02-27,07:00:00,BIN-009,Ariana Centre,29.1,0.1922,0.66,57.7,OK,24.4,59.2,Tuesday,False,36.868438,10.164345
2024-02-27,07:00:00,BIN-010,Ariana Centre,35.9,0.2372,0.66,71.2,OK,36.2,30.8,Tuesday,False,36.863264,10.164165
2024-02-27,07:00:00,BIN-011,Ariana Centre,34.5,0.379,1.1,113.7,OK,13.4,77.8,Tuesday,False,36.874444,10.158552
2024-02-27,07:00:00,BIN-012,Ariana Centre,34.0,0.0816,0.24,24.5,OK,23.6,30.7,Tuesday,False,36.850183,10.164451
